"","County","County.Name","Election.District...Precinct","Congressional","Legislative","Office.Name","Office.District","Party","Winner","Early.Votes","Election.Night.Votes","Mail.In.Ballot.1.Votes","Provisional.Votes","Mail.In.Ballot.2.Votes","mail2","full_votes","Gabe Albornoz","Brandy H. M. Brooks","Dana E. Gassaway","Evan Glass","Scott Evan Goldberg","Tom Hucker","Will Jawando","Laurie-Anne Sayles"
"1195",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","",13,60,11,4,33,33,121,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1196",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","",7,45,6,1,16,16,75,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1197",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","Y",20,64,16,3,54,54,157,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1198",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","",13,38,9,0,17,17,77,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1199",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","",13,50,16,3,28,28,110,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1200",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","Y",19,72,17,6,49,49,163,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1201",16,"Montgomery County","009-018",6,"39","County Council At Large","16","DEM","Y",18,81,20,3,46,46,168,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1202",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","Y",25,60,50,5,32,32,172,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1203",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","",15,41,22,1,14,14,93,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1204",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","",7,33,11,3,6,6,60,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1205",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","Y",26,61,62,2,38,38,189,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1206",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","",17,32,26,7,19,19,101,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1207",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","",16,43,32,4,16,16,111,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1208",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","Y",31,54,41,4,40,40,170,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1209",16,"Montgomery County","009-020",6,"39","County Council At Large","16","DEM","Y",23,62,42,5,34,34,166,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1210",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","Y",32,60,75,9,26,26,202,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1211",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","",10,47,36,6,25,25,124,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1212",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","",10,35,26,4,18,18,93,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1213",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","Y",23,75,81,6,20,20,205,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1214",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","",15,46,39,6,21,21,127,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1215",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","",12,47,48,2,15,15,124,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1216",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","Y",26,73,60,12,32,32,203,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1217",16,"Montgomery County","009-021",8,"39","County Council At Large","16","DEM","Y",19,66,53,11,28,28,177,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1218",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","Y",34,110,46,11,65,65,266,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1219",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","",14,94,26,7,38,38,179,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1220",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","",17,74,12,3,26,26,132,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1221",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","Y",44,115,39,10,57,57,265,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1222",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","",29,71,27,2,34,34,163,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1223",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","",19,80,36,7,47,47,189,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1224",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","Y",38,111,42,7,62,62,260,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1225",16,"Montgomery County","009-022",8,"39","County Council At Large","16","DEM","Y",38,110,48,13,66,66,275,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1226",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","Y",24,47,24,4,22,22,121,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1227",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","",15,56,13,2,15,15,101,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1228",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","",4,37,5,1,10,10,57,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1229",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","Y",26,43,21,5,22,22,117,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1230",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","",16,37,9,2,17,17,81,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1231",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","",15,39,13,2,13,13,82,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1232",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","Y",25,64,22,8,24,24,143,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1233",16,"Montgomery County","009-024",6,"39","County Council At Large","16","DEM","Y",20,73,15,5,23,23,136,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1234",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","Y",18,74,41,4,23,23,160,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1235",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","",13,55,23,3,12,12,106,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1236",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","",8,47,19,3,7,7,84,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1237",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","Y",21,83,53,6,23,23,186,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1238",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","",9,56,21,2,10,10,98,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1239",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","",20,52,32,1,17,17,122,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1240",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","Y",22,73,47,5,26,26,173,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1241",16,"Montgomery County","009-025",6,"39","County Council At Large","16","DEM","Y",23,76,42,4,14,14,159,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1242",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","Y",29,87,46,3,9,9,174,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1243",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","",31,63,36,3,6,6,139,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1244",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","",17,59,29,1,6,6,112,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1245",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","Y",34,69,46,3,13,13,165,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1246",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","",16,42,31,1,6,6,96,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1247",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","",27,61,29,5,2,2,124,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1248",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","Y",29,78,52,4,13,13,176,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1249",16,"Montgomery County","009-026",6,"39","County Council At Large","16","DEM","Y",36,89,50,6,9,9,190,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1250",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","Y",50,134,165,16,88,88,453,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1251",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","",13,57,56,9,16,16,151,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1252",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","",14,56,39,6,13,13,128,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1253",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","Y",57,168,154,21,92,92,492,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1254",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","",39,130,115,13,66,66,363,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1255",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","",26,65,78,7,37,37,213,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1256",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","Y",44,114,138,13,69,69,378,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1257",16,"Montgomery County","009-027",6,"17","County Council At Large","16","DEM","Y",55,110,147,18,62,62,392,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1258",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","Y",11,40,106,8,90,90,255,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1259",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","",1,11,24,3,27,27,66,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1260",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","",0,11,19,3,22,22,55,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1261",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","Y",11,42,102,13,103,103,271,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1262",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","",4,38,82,9,78,78,211,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1263",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","",4,16,58,10,53,53,141,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1264",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","Y",8,31,83,9,75,75,206,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1265",16,"Montgomery County","009-028",6,"17","County Council At Large","16","DEM","Y",8,17,59,6,61,61,151,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1266",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","Y",24,86,0,9,74,74,193,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1267",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","",10,85,0,6,45,45,146,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1268",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","",11,56,0,2,20,20,89,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1269",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","Y",25,76,0,8,78,78,187,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1270",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","",22,45,0,5,47,47,119,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1271",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","",16,47,0,3,44,44,110,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1272",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","Y",22,92,0,8,78,78,200,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1273",16,"Montgomery County","009-029",6,"39","County Council At Large","16","DEM","Y",20,76,0,4,58,58,158,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1274",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","Y",23,77,15,6,62,62,183,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1275",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","",13,63,11,2,42,42,131,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1276",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","",13,59,20,3,29,29,124,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1277",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","Y",25,86,16,8,91,91,226,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1278",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","",10,50,14,3,50,50,127,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1279",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","",21,38,15,5,43,43,122,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1280",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","Y",32,86,13,5,75,75,211,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1281",16,"Montgomery County","009-030",6,"39","County Council At Large","16","DEM","Y",27,80,17,7,66,66,197,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1282",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","Y",50,100,136,17,195,195,498,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1283",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","",17,76,26,9,69,69,197,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1284",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","",8,55,9,6,42,42,120,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1285",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","Y",61,109,161,16,236,236,583,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1286",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","",35,71,122,10,194,194,432,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1287",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","",24,60,89,12,115,115,300,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1288",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","Y",53,97,115,15,178,178,458,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1289",16,"Montgomery County","009-031",8,"17","County Council At Large","16","DEM","Y",44,78,68,12,109,109,311,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1290",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","Y",4,11,0,2,11,11,28,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1291",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","",4,5,0,1,6,6,16,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1292",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","",4,6,0,0,3,3,13,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1293",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","Y",4,10,0,1,10,10,25,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1294",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","",2,9,0,0,7,7,18,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1295",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","",1,5,0,2,10,10,18,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1296",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","Y",2,5,0,3,3,3,13,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1297",16,"Montgomery County","009-032",8,"39","County Council At Large","16","DEM","Y",3,9,0,1,6,6,19,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1298",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","Y",9,37,0,1,46,46,93,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1299",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","",10,24,0,3,36,36,73,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1300",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","",10,16,0,2,15,15,43,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1301",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","Y",6,31,0,2,41,41,80,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1302",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","",8,10,0,2,24,24,44,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1303",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","",6,21,0,2,15,15,44,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1304",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","Y",13,34,0,0,37,37,84,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1305",16,"Montgomery County","009-033",8,"15","County Council At Large","16","DEM","Y",9,38,0,1,41,41,89,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1306",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","Y",26,71,58,4,15,15,174,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1307",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","",27,70,59,4,14,14,174,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1308",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","",18,58,45,4,9,9,134,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1309",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","Y",28,69,55,5,20,20,177,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1310",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","",10,31,30,3,13,13,87,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1311",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","",17,43,44,4,7,7,115,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1312",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","Y",34,81,68,4,15,15,202,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1313",16,"Montgomery County","009-034",6,"39","County Council At Large","16","DEM","Y",29,76,60,4,15,15,184,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1314",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","Y",60,204,142,14,98,98,518,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1315",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","",24,70,53,6,32,32,185,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1316",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","",16,70,40,4,21,21,151,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1317",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","Y",84,266,152,13,122,122,637,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1318",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","",66,213,140,12,77,77,508,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1319",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","",31,83,55,7,42,42,218,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1320",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","Y",56,172,120,10,92,92,450,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1321",16,"Montgomery County","009-035",6,"17","County Council At Large","16","DEM","Y",55,188,118,11,87,87,459,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1322",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","Y",26,57,39,4,42,42,168,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1323",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","",8,45,24,4,9,9,90,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1324",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","",6,44,26,1,4,4,81,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1325",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","Y",27,73,47,6,46,46,199,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1326",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","",13,45,33,5,24,24,120,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1327",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","",13,41,36,5,32,32,127,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1328",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","Y",21,67,32,8,34,34,162,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1329",16,"Montgomery County","009-036",8,"19","County Council At Large","16","DEM","Y",19,66,36,7,25,25,153,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1330",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","Y",6,39,36,4,11,11,96,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1331",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","",8,34,28,3,8,8,81,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1332",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","",7,40,20,3,3,3,73,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1333",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","Y",9,40,38,4,8,8,99,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1334",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","",9,28,24,1,9,9,71,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1335",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","",5,34,31,0,8,8,78,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1336",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","Y",12,44,43,4,9,9,112,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1337",16,"Montgomery County","009-037",8,"19","County Council At Large","16","DEM","Y",11,49,38,2,11,11,111,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1338",16,"Montgomery County","009-038",8,"39","County Council At Large","16","DEM","Y",11,62,0,4,45,45,122,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
